Institute,Academic Program Name,Quota,Seat Type,Gender,Avg_Closing_Rank,Min_Closing_Rank,Max_Closing_Rank,Std_Dev_Closing_Rank,Closing_Rank_2024_R1.0,Closing_Rank_2024_R2.0,Closing_Rank_2024_R3.0,Closing_Rank_2024_R4.0,Avg_Opening_Rank
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1507.5,1343.0,1631.0,101.52968914449495,1343.0,1422.0,1422.0,1422.0,1376.5
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6590.1,5668.0,7549.0,782.4064658333141,7202.0,7549.0,7549.0,7549.0,5736.4
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3515.4,3411.0,3578.0,58.727619850742606,3411.0,3481.0,3481.0,3481.0,2892.6
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),14638.1,13873.0,15346.0,594.2194600201734,14717.0,15346.0,15346.0,15346.0,12431.8
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8464.6,7736.0,9175.0,658.1476024925302,7736.0,7736.0,7736.0,7736.0,6467.2
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2789.6,2494.0,3360.0,408.8246567906588,2852.0,3360.0,3360.0,3360.0,2789.6
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2178.4,2038.0,2246.0,67.87930465171249,2038.0,2156.0,2156.0,2156.0,1835.6
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,999.0,945.0,1035.0,46.475800154488994,945.0,945.0,945.0,945.0,929.8
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),504.4,502.0,506.0,2.065591117977297,502.0,502.0,502.0,502.0,504.4
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,138.0,132.0,147.0,7.745966692414835,147.0,147.0,147.0,147.0,117.0
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),889.8,871.0,918.0,24.270695636233164,918.0,918.0,918.0,918.0,889.8
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,467.8,436.0,489.0,27.369082313199076,436.0,436.0,436.0,436.0,402.6
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,22.0,22.0,22.0,0.0,22.0,22.0,22.0,22.0,22.0
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2062.6,1893.0,2296.0,201.04128929152836,2296.0,2296.0,2296.0,2296.0,1997.0
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1009.4,951.0,1065.0,36.46977439530499,951.0,976.0,976.0,976.0,660.0
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),189.0,189.0,189.0,0.0,,,,,189.0
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),532.8,519.0,542.0,11.877148928369413,519.0,519.0,519.0,519.0,532.8
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,305.9,290.0,311.0,7.30981075906438,290.0,301.0,301.0,301.0,248.1
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,154.0,138.0,178.0,20.655911179772886,178.0,178.0,178.0,178.0,154.0
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1843.8,1830.0,1868.0,16.7451485511476,1830.0,1868.0,1868.0,1868.0,1843.8
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,733.0,698.0,751.0,21.74089847882712,713.0,739.0,739.0,739.0,631.3
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4256.4,4176.0,4377.0,103.79595367835888,4377.0,4377.0,4377.0,4377.0,2848.8
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2169.4,2087.0,2264.0,74.4045996188707,2087.0,2121.0,2121.0,2121.0,1420.8
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),9972.6,9449.0,10758.0,675.9646933580677,10758.0,10758.0,10758.0,10758.0,7627.2
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4487.7,4252.0,4726.0,202.4692294865789,4252.0,4267.0,4267.0,4267.0,2363.4
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2123.1,2036.0,2270.0,114.00043859564748,2205.0,2270.0,2270.0,2270.0,1977.0
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1169.0,1096.0,1277.0,73.14825128919115,1096.0,1116.0,1116.0,1116.0,936.0
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),978.8,881.0,1044.0,84.17283805757451,881.0,881.0,881.0,881.0,978.8
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,552.0,540.0,570.0,15.491933384829657,570.0,570.0,570.0,570.0,341.4
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2691.0,2385.0,2947.0,270.1209605590306,2385.0,2385.0,2385.0,2385.0,2691.0
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1398.2,1228.0,1605.0,105.99664564923225,1228.0,1321.0,1321.0,1321.0,1237.8
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6350.6,5941.0,6965.0,528.7913262021859,6965.0,6965.0,6965.0,6965.0,6184.8
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3769.9,3392.0,4140.0,313.637600495292,3392.0,3468.0,3468.0,3468.0,3105.1
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),14965.0,14003.0,15687.0,679.2986579308593,15679.0,15687.0,15687.0,15687.0,13958.0
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8495.6,7489.0,9297.0,863.4870133489119,7489.0,7519.0,7519.0,7519.0,7132.4
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2753.6,2540.0,2828.0,114.30485553991132,2786.0,2786.0,2786.0,2786.0,2753.6
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2004.8,1775.0,2151.0,146.47320574084543,1775.0,1871.0,1871.0,1871.0,1731.0
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1513.2,1302.0,1642.0,132.38059609407347,1642.0,1642.0,1642.0,1642.0,1513.2
Indian Institute of Technology Indore,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,947.8,922.0,965.0,22.205104518255855,922.0,922.0,922.0,922.0,872.0
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2682.8,2555.0,2775.0,110.28931649680905,2775.0,2775.0,2775.0,2775.0,2682.8
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1514.0,1423.0,1596.0,74.76481644314909,1423.0,1423.0,1458.0,1458.0,1373.6
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7025.8,6605.0,7272.0,258.57077260286866,7272.0,7272.0,7272.0,7272.0,6542.8
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3947.5,3741.0,4120.0,150.4934476240669,3741.0,3932.0,3932.0,3932.0,3037.4
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),17043.0,16636.0,17255.0,265.53175160630207,17255.0,17255.0,17255.0,17255.0,15269.0
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9937.8,9255.0,10531.0,536.3025265649977,9255.0,9410.0,9410.0,9410.0,8013.1
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3240.2,2964.0,3731.0,367.35142121225925,3425.0,3731.0,3731.0,3731.0,3070.7
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1983.2,1866.0,2121.0,113.05043122429919,1866.0,1866.0,1866.0,1866.0,1683.8
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1362.4,1362.0,1363.0,0.5163977794943492,1363.0,1363.0,1363.0,1363.0,1362.4
Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,662.8,631.0,684.0,27.369082313199094,631.0,631.0,631.0,631.0,627.8
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),555.2,448.0,716.0,138.39460490447837,716.0,716.0,716.0,716.0,423.4
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,187.2,159.0,212.0,20.394988491184673,190.0,212.0,212.0,212.0,137.9
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,20.0,14.0,22.0,4.0,14.0,22.0,22.0,22.0,16.0
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1298.4,1182.0,1468.0,145.98112511173807,1468.0,1468.0,1468.0,1468.0,998.4
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,499.1,423.0,611.0,94.8360573715387,604.0,611.0,611.0,611.0,298.0
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,25.4,16.0,33.0,8.23542483556387,16.0,16.0,16.0,16.0,25.4
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),3282.6,2768.0,4069.0,664.5566943459377,4011.0,4069.0,4069.0,4069.0,2273.5
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1342.8,1320.0,1364.0,15.382529773162238,1354.0,1354.0,1354.0,1354.0,873.8
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,61.2,57.0,64.0,3.614784456460255,57.0,57.0,57.0,57.0,44.0
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),620.0,548.0,728.0,92.95160030897802,728.0,728.0,728.0,728.0,495.4
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,322.4,282.0,339.0,21.577766334817877,329.0,329.0,329.0,329.0,207.6
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),166.6,154.0,175.0,10.844353369380766,154.0,154.0,154.0,154.0,166.6
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,147.1,134.0,168.0,16.97350877102316,163.0,168.0,168.0,168.0,107.0
Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST (PwD),Gender-Neutral,6.0,6.0,6.0,0.0,,,,,6.0
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1480.0,1414.0,1579.0,85.20563361656315,1579.0,1579.0,1579.0,1579.0,1382.6
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,628.4,563.0,644.0,25.825052436216534,563.0,619.0,619.0,619.0,476.2
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3738.4,3368.0,4047.0,282.1028969089904,4047.0,4047.0,4047.0,4047.0,2457.6
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1660.1,1597.0,1719.0,52.756147614388176,1620.0,1637.0,1637.0,1637.0,1231.8
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7186.7,6916.0,7527.0,293.6661180471608,6916.0,6953.0,6953.0,6953.0,5430.0
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3506.0,3393.0,3642.0,99.38812806366766,3498.0,3642.0,3642.0,3642.0,2273.8
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1983.6,1704.0,2285.0,274.84832180677404,1704.0,1704.0,1704.0,1704.0,1645.2
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1015.1,978.0,1051.0,26.518127971467248,978.0,997.0,997.0,997.0,546.0
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),895.8,656.0,1064.0,206.61117534581183,656.0,656.0,656.0,656.0,895.8
Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,489.9,464.0,516.0,23.610026118861743,464.0,467.0,467.0,467.0,367.8
Indian Institute of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1558.8,1384.0,1803.0,210.2880564051765,1402.0,1402.0,1402.0,1402.0,1411.4
Indian Institute of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7315.1,6911.0,8144.0,572.2657599402571,6911.0,8144.0,8144.0,8144.0,7315.1
Indian Institute of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3881.6,3528.0,4157.0,266.204683154398,3528.0,3618.0,3618.0,3618.0,3284.6
Indian Institute of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13829.8,11731.0,15115.0,1318.2178879077617,15115.0,15115.0,15115.0,15115.0,12218.8
Indian Institute of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7454.5,6814.0,7955.0,554.5116470072262,6814.0,6814.0,6814.0,6814.0,5744.4
Indian Institute of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3953.7,3315.0,4048.0,225.0219989245496,3315.0,4048.0,4048.0,4048.0,3953.7
Indian Institute of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2167.8,2070.0,2233.0,84.1728380575745,2070.0,2070.0,2070.0,2070.0,2000.0
Indian Institute of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1194.3,1066.0,1241.0,54.32423236661727,1066.0,1173.0,1173.0,1173.0,1194.3
Indian Institute of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),618.2,517.0,770.0,130.64863821206353,770.0,770.0,770.0,770.0,618.2
Indian Institute of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,322.8,261.0,366.0,53.23908338805243,261.0,261.0,261.0,261.0,286.0
Indian Institute of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1800.4,1604.0,2076.0,237.31142220953262,2076.0,2076.0,2076.0,2076.0,1444.0
Indian Institute of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1093.2,1030.0,1142.0,53.83885420606776,1030.0,1032.0,1032.0,1032.0,717.1
Indian Institute of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4316.2,3871.0,4984.0,574.7507285771807,4984.0,4984.0,4984.0,4984.0,3978.6
Indian Institute of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2135.2,2074.0,2209.0,54.133169129471824,2074.0,2074.0,2074.0,2074.0,1715.4
Indian Institute of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,105.0,83.0,149.0,34.082253446625266,83.0,83.0,83.0,83.0,105.0
Indian Institute of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1355.6,1041.0,1660.0,291.9974124695096,1041.0,1041.0,1041.0,1041.0,1355.6
Indian Institute of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,740.7,692.0,765.0,26.42410515671886,692.0,719.0,719.0,719.0,551.4
Indian Institute of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),623.6,563.0,664.0,52.156175728926556,563.0,563.0,563.0,563.0,623.6
